acc,auc,dataset,fold,framework,id,info,logloss,metric_error,metric_score,mode,models,params,problem_type,seed,tag,time_train_s,utc,version
0.5053989999999999,0.530042,numerai28.6,9,orig_H2OAutoML_4h,openml.org/t/167120,,,0.469958,0.530042,aws.docker,47.0,,binary,2192253481,stable,6557.5,2019-04-17T14:24:19,3.24.0.1
0.9985,0.999991,riccardo,3,orig_H2OAutoML_4h,openml.org/t/168338,,,9.000000000036756e-06,0.999991,aws.docker,9.0,,binary,3391913207,stable,14414.5,2019-04-17T01:36:19,3.24.0.1
0.997,0.9995649999999999,riccardo,7,orig_H2OAutoML_4h,openml.org/t/168338,,,0.0004350000000000742,0.9995649999999999,aws.docker,9.0,,binary,3391913211,stable,14415.3,2019-04-17T01:37:15,3.24.0.1
0.9990000000000001,0.999999,riccardo,8,orig_H2OAutoML_4h,openml.org/t/168338,,,1.0000000000287557e-06,0.999999,aws.docker,9.0,,binary,3391913212,stable,14414.2,2019-04-17T01:37:55,3.24.0.1
0.997,0.9996079999999999,riccardo,9,orig_H2OAutoML_4h,openml.org/t/168338,,,0.00039200000000005897,0.9996079999999999,aws.docker,9.0,,binary,3391913213,stable,14415.3,2019-04-17T01:42:07,3.24.0.1
0.9990000000000001,0.9999950000000001,riccardo,4,orig_H2OAutoML_4h,openml.org/t/168338,,,4.999999999921734e-06,0.9999950000000001,aws.docker,9.0,,binary,3435474704,stable,14417.8,2019-04-17T16:53:43,3.24.0.1
0.998,0.9997090000000001,riccardo,0,orig_H2OAutoML_4h,openml.org/t/168338,,,0.0002909999999999302,0.9997090000000001,aws.docker,9.0,,binary,3435474700,stable,14415.2,2019-04-17T16:54:42,3.24.0.1
0.9975,0.9996280000000001,riccardo,1,orig_H2OAutoML_4h,openml.org/t/168338,,,0.00037199999999992794,0.9996280000000001,aws.docker,9.0,,binary,3435474701,stable,14416.3,2019-04-17T16:54:44,3.24.0.1
0.997,0.9998889999999999,riccardo,2,orig_H2OAutoML_4h,openml.org/t/168338,,,0.00011100000000008325,0.9998889999999999,aws.docker,9.0,,binary,3435474702,stable,14415.6,2019-04-17T16:54:24,3.24.0.1
0.9975,0.999821,riccardo,5,orig_H2OAutoML_4h,openml.org/t/168338,,,0.00017900000000004024,0.999821,aws.docker,9.0,,binary,3435474705,stable,14415.8,2019-04-17T16:54:21,3.24.0.1
0.9985,0.999816,riccardo,6,orig_H2OAutoML_4h,openml.org/t/168338,,,0.00018399999999996197,0.999816,aws.docker,9.0,,binary,3435474706,stable,14417.5,2019-04-17T16:54:56,3.24.0.1
0.532,,Robert,0,orig_H2OAutoML_4h,openml.org/t/168332,,1.3419999999999999,1.3419999999999999,1.3419999999999999,aws.docker,4.0,,multiclass,3391913204,stable,14437.1,2019-04-17T01:46:04,3.24.0.1
0.528,,Robert,1,orig_H2OAutoML_4h,openml.org/t/168332,,1.36532,1.36532,1.36532,aws.docker,4.0,,multiclass,3391913205,stable,14438.2,2019-04-17T01:53:26,3.24.0.1
0.525,,Robert,2,orig_H2OAutoML_4h,openml.org/t/168332,,1.3700299999999999,1.3700299999999999,1.3700299999999999,aws.docker,4.0,,multiclass,3391913206,stable,14430.7,2019-04-17T01:57:01,3.24.0.1
0.525,,Robert,3,orig_H2OAutoML_4h,openml.org/t/168332,,1.38929,1.38929,1.38929,aws.docker,4.0,,multiclass,3391913207,stable,14429.4,2019-04-17T01:59:18,3.24.0.1
0.53,,Robert,4,orig_H2OAutoML_4h,openml.org/t/168332,,1.35978,1.35978,1.35978,aws.docker,4.0,,multiclass,3391913208,stable,14429.4,2019-04-17T02:02:07,3.24.0.1
0.5329999999999999,,Robert,5,orig_H2OAutoML_4h,openml.org/t/168332,,1.3596,1.3596,1.3596,aws.docker,4.0,,multiclass,3391913209,stable,14432.6,2019-04-17T02:12:15,3.24.0.1
0.545,,Robert,6,orig_H2OAutoML_4h,openml.org/t/168332,,1.3265200000000001,1.3265200000000001,1.3265200000000001,aws.docker,4.0,,multiclass,3391913210,stable,14429.7,2019-04-17T02:21:57,3.24.0.1
0.546,,Robert,7,orig_H2OAutoML_4h,openml.org/t/168332,,1.3396299999999999,1.3396299999999999,1.3396299999999999,aws.docker,4.0,,multiclass,3391913211,stable,14437.4,2019-04-17T02:33:31,3.24.0.1
0.525,,Robert,8,orig_H2OAutoML_4h,openml.org/t/168332,,1.34195,1.34195,1.34195,aws.docker,4.0,,multiclass,3391913212,stable,14428.1,2019-04-17T02:42:23,3.24.0.1
0.53,,Robert,9,orig_H2OAutoML_4h,openml.org/t/168332,,1.3289600000000001,1.3289600000000001,1.3289600000000001,aws.docker,4.0,,multiclass,3391913213,stable,14433.1,2019-04-17T02:47:47,3.24.0.1
0.999828,,Shuttle,1,orig_H2OAutoML_4h,openml.org/t/146212,,0.00036762300000000003,0.00036762300000000003,0.00036762300000000003,aws.docker,48.0,,multiclass,3391913205,stable,14301.9,2019-04-17T02:43:12,3.24.0.1
0.999828,,Shuttle,0,orig_H2OAutoML_4h,openml.org/t/146212,,0.0008219960000000001,0.0008219960000000001,0.0008219960000000001,aws.docker,58.0,,multiclass,3391913204,stable,14955.1,2019-04-17T02:49:21,3.24.0.1
1.0,,Shuttle,2,orig_H2OAutoML_4h,openml.org/t/146212,,2.1846399999999998e-05,2.1846399999999998e-05,2.1846399999999998e-05,aws.docker,57.0,,multiclass,3391913206,stable,14902.3,2019-04-17T03:04:57,3.24.0.1
0.999828,,Shuttle,3,orig_H2OAutoML_4h,openml.org/t/146212,,0.00085343,0.00085343,0.00085343,aws.docker,63.0,,multiclass,3391913207,stable,15057.0,2019-04-17T03:07:57,3.24.0.1
0.999828,,Shuttle,4,orig_H2OAutoML_4h,openml.org/t/146212,,0.00039973,0.00039973,0.00039973,aws.docker,58.0,,multiclass,3391913208,stable,14735.6,2019-04-17T03:32:55,3.24.0.1
1.0,,Shuttle,5,orig_H2OAutoML_4h,openml.org/t/146212,,4.6198400000000005e-06,4.6198400000000005e-06,4.6198400000000005e-06,aws.docker,60.0,,multiclass,3391913209,stable,14948.7,2019-04-17T04:17:27,3.24.0.1
1.0,,Shuttle,7,orig_H2OAutoML_4h,openml.org/t/146212,,7.60847e-06,7.60847e-06,7.60847e-06,aws.docker,53.0,,multiclass,3391913211,stable,14604.9,2019-04-17T05:45:07,3.24.0.1
1.0,,Shuttle,9,orig_H2OAutoML_4h,openml.org/t/146212,,3.36567e-05,3.36567e-05,3.36567e-05,aws.docker,59.0,,multiclass,3391913213,stable,14684.0,2019-04-17T05:51:08,3.24.0.1
1.0,,Shuttle,6,orig_H2OAutoML_4h,openml.org/t/146212,,0.000142948,0.000142948,0.000142948,aws.docker,56.0,,multiclass,3391913210,stable,15157.3,2019-04-17T05:53:11,3.24.0.1
0.999655,,Shuttle,8,orig_H2OAutoML_4h,openml.org/t/146212,,0.00248831,0.00248831,0.00248831,aws.docker,65.0,,multiclass,3391913212,stable,15281.2,2019-04-17T05:56:50,3.24.0.1
0.706054,,Volkert,0,orig_H2OAutoML_4h,openml.org/t/168331,,0.816238,0.816238,0.816238,aws.docker,11.0,,multiclass,3391913204,stable,15175.2,2019-04-17T06:04:01,3.24.0.1
0.714629,,Volkert,1,orig_H2OAutoML_4h,openml.org/t/168331,,0.800723,0.800723,0.800723,aws.docker,11.0,,multiclass,3391913205,stable,15207.8,2019-04-17T06:12:14,3.24.0.1
0.716858,,Volkert,2,orig_H2OAutoML_4h,openml.org/t/168331,,0.802385,0.802385,0.802385,aws.docker,11.0,,multiclass,3391913206,stable,15206.4,2019-04-17T06:15:37,3.24.0.1
0.711885,,Volkert,3,orig_H2OAutoML_4h,openml.org/t/168331,,0.8160850000000001,0.8160850000000001,0.8160850000000001,aws.docker,11.0,,multiclass,3391913207,stable,15129.3,2019-04-17T06:16:53,3.24.0.1
0.716687,,Volkert,4,orig_H2OAutoML_4h,openml.org/t/168331,,0.798293,0.798293,0.798293,aws.docker,12.0,,multiclass,3391913208,stable,15224.2,2019-04-17T06:21:45,3.24.0.1
0.7185729999999999,,Volkert,5,orig_H2OAutoML_4h,openml.org/t/168331,,0.807791,0.807791,0.807791,aws.docker,11.0,,multiclass,3391913209,stable,15204.5,2019-04-17T06:30:35,3.24.0.1
0.724747,,Volkert,6,orig_H2OAutoML_4h,openml.org/t/168331,,0.779389,0.779389,0.779389,aws.docker,12.0,,multiclass,3391913210,stable,15274.3,2019-04-17T06:41:08,3.24.0.1
0.706911,,Volkert,7,orig_H2OAutoML_4h,openml.org/t/168331,,0.798937,0.798937,0.798937,aws.docker,12.0,,multiclass,3391913211,stable,15254.4,2019-04-17T06:52:12,3.24.0.1
0.7170300000000001,,Volkert,8,orig_H2OAutoML_4h,openml.org/t/168331,,0.80147,0.80147,0.80147,aws.docker,11.0,,multiclass,3391913212,stable,15070.6,2019-04-17T06:59:07,3.24.0.1
0.716001,,Volkert,9,orig_H2OAutoML_4h,openml.org/t/168331,,0.797605,0.797605,0.797605,aws.docker,11.0,,multiclass,3391913213,stable,15162.0,2019-04-17T07:01:08,3.24.0.1
0.874693,0.9256629999999999,adult,4,orig_TPOT_4h,openml.org/t/7592,,,0.0743370000000001,0.9256629999999999,aws.docker,1584.0,,binary,4120228001,stable,14434.5,2019-04-15T23:02:28,0.9.6
0.8703930000000001,0.924343,adult,3,orig_TPOT_4h,openml.org/t/7592,,,0.07565699999999997,0.924343,aws.docker,1411.0,,binary,4120228000,stable,14436.7,2019-04-15T23:02:37,0.9.6
0.8812450000000001,0.937416,adult,8,orig_TPOT_4h,openml.org/t/7592,,,0.06258399999999997,0.937416,aws.docker,1286.0,,binary,4120228005,stable,14424.9,2019-04-15T23:02:47,0.9.6
0.8755120000000001,0.932942,adult,9,orig_TPOT_4h,openml.org/t/7592,,,0.06705799999999995,0.932942,aws.docker,1206.0,,binary,4120228006,stable,14448.6,2019-04-15T23:03:11,0.9.6
0.87697,0.931792,adult,0,orig_TPOT_4h,openml.org/t/7592,,,0.06820800000000005,0.931792,aws.docker,1347.0,,binary,4120227997,stable,14505.8,2019-04-15T23:03:33,0.9.6
0.874693,0.9289,adult,2,orig_TPOT_4h,openml.org/t/7592,,,0.07110000000000005,0.9289,aws.docker,1696.0,,binary,4120227999,stable,14475.0,2019-04-15T23:03:12,0.9.6
0.8712120000000001,0.9220299999999999,adult,5,orig_TPOT_4h,openml.org/t/7592,,,0.0779700000000001,0.9220299999999999,aws.docker,1256.0,,binary,4120228002,stable,14457.5,2019-04-15T23:02:59,0.9.6
0.8730549999999999,0.929479,adult,6,orig_TPOT_4h,openml.org/t/7592,,,0.07052099999999994,0.929479,aws.docker,1589.0,,binary,4120228003,stable,14501.1,2019-04-15T23:03:45,0.9.6
0.8744879999999999,0.931989,adult,7,orig_TPOT_4h,openml.org/t/7592,,,0.06801100000000004,0.931989,aws.docker,1373.0,,binary,4120228004,stable,14554.5,2019-04-15T23:06:04,0.9.6
0.8739,0.926898,adult,1,orig_TPOT_4h,openml.org/t/7592,,,0.073102,0.926898,aws.docker,1312.0,,binary,4120227998,stable,14565.1,2019-04-15T23:09:10,0.9.6
0.946903,0.867556,Amazon_employee_access,5,orig_TPOT_4h,openml.org/t/34539,,,0.132444,0.867556,aws.docker,1283.0,,binary,4120228002,stable,14433.5,2019-04-15T23:03:51,0.9.6
0.9508700000000001,0.875767,Amazon_employee_access,6,orig_TPOT_4h,openml.org/t/34539,,,0.12423300000000004,0.875767,aws.docker,1679.0,,binary,4120228003,stable,14523.9,2019-04-15T23:04:49,0.9.6
0.952701,0.8617379999999999,Amazon_employee_access,1,orig_TPOT_4h,openml.org/t/34539,,,0.1382620000000001,0.8617379999999999,aws.docker,1614.0,,binary,4120227998,stable,14486.9,2019-04-15T23:05:00,0.9.6
0.952076,0.877302,Amazon_employee_access,9,orig_TPOT_4h,openml.org/t/34539,,,0.12269799999999997,0.877302,aws.docker,1264.0,,binary,4120228006,stable,14492.2,2019-04-15T23:05:17,0.9.6
0.948734,0.8637440000000001,Amazon_employee_access,2,orig_TPOT_4h,openml.org/t/34539,,,0.13625599999999993,0.8637440000000001,aws.docker,1404.0,,binary,4120227999,stable,14580.6,2019-04-15T23:06:02,0.9.6
0.953311,0.852461,Amazon_employee_access,4,orig_TPOT_4h,openml.org/t/34539,,,0.14753899999999998,0.852461,aws.docker,1911.0,,binary,4120228001,stable,14599.7,2019-04-15T23:05:56,0.9.6
0.9459870000000001,0.8863719999999999,Amazon_employee_access,0,orig_TPOT_4h,openml.org/t/34539,,,0.11362800000000006,0.8863719999999999,aws.docker,1232.0,,binary,4120227997,stable,14665.7,2019-04-15T23:06:48,0.9.6
0.949039,0.860899,Amazon_employee_access,3,orig_TPOT_4h,openml.org/t/34539,,,0.13910100000000003,0.860899,aws.docker,1648.0,,binary,4120228000,stable,14684.3,2019-04-15T23:07:15,0.9.6
0.948734,0.8814719999999999,Amazon_employee_access,8,orig_TPOT_4h,openml.org/t/34539,,,0.11852800000000008,0.8814719999999999,aws.docker,1286.0,,binary,4120228005,stable,14701.0,2019-04-15T23:07:49,0.9.6
0.950259,0.847973,Amazon_employee_access,7,orig_TPOT_4h,openml.org/t/34539,,,0.15202700000000002,0.847973,aws.docker,1689.0,,binary,4120228004,stable,14680.7,2019-04-15T23:08:44,0.9.6
0.9942110000000001,0.9908389999999999,APSFailure,0,orig_TPOT_4h,openml.org/t/168868,,,0.009161000000000086,0.9908389999999999,aws.docker,235.0,{'_n_jobs': 4},binary,3286763842,stable,14562.2,2019-04-17T23:31:39,0.9.6
0.995395,0.994059,APSFailure,3,orig_TPOT_4h,openml.org/t/168868,,,0.005940999999999974,0.994059,aws.docker,236.0,{'_n_jobs': 4},binary,3286763845,stable,14761.1,2019-04-17T23:34:59,0.9.6
0.992763,0.992504,APSFailure,5,orig_TPOT_4h,openml.org/t/168868,,,0.007495999999999947,0.992504,aws.docker,189.0,{'_n_jobs': 4},binary,3286763847,stable,15104.1,2019-04-17T23:41:00,0.9.6
0.995921,0.991657,APSFailure,4,orig_TPOT_4h,openml.org/t/168868,,,0.00834299999999999,0.991657,aws.docker,228.0,{'_n_jobs': 4},binary,3286763846,stable,15225.6,2019-04-17T23:42:51,0.9.6
0.993289,0.9939,APSFailure,7,orig_TPOT_4h,openml.org/t/168868,,,0.006099999999999994,0.9939,aws.docker,202.0,{'_n_jobs': 4},binary,3286763849,stable,15241.8,2019-04-17T23:43:18,0.9.6
0.994079,0.990431,APSFailure,6,orig_TPOT_4h,openml.org/t/168868,,,0.00956900000000005,0.990431,aws.docker,296.0,{'_n_jobs': 4},binary,3286763848,stable,15364.1,2019-04-17T23:45:21,0.9.6
0.990132,0.991936,APSFailure,9,orig_TPOT_4h,openml.org/t/168868,,,0.00806399999999996,0.991936,aws.docker,173.0,{'_n_jobs': 4},binary,3286763851,stable,16932.4,2019-04-18T00:11:40,0.9.6
0.993684,0.9904959999999999,APSFailure,8,orig_TPOT_4h,openml.org/t/168868,,,0.009504000000000068,0.9904959999999999,aws.docker,173.0,{'_n_jobs': 4},binary,3286763850,stable,17195.2,2019-04-18T00:16:02,0.9.6
0.991711,0.9876959999999999,APSFailure,1,orig_TPOT_4h,openml.org/t/168868,,,0.012304000000000093,0.9876959999999999,aws.docker,256.0,"{'_attempt': 2, '_n_jobs': 4}",binary,349752684,stable,14721.6,2019-04-25T01:05:29,0.9.6
0.991316,0.993654,APSFailure,2,orig_TPOT_4h,openml.org/t/168868,,,0.006345999999999963,0.993654,aws.docker,424.0,"{'_attempt': 2, '_n_jobs': 4}",binary,3420055055,stable,14920.1,2019-04-25T13:23:18,0.9.6
0.9130719999999999,0.9414110000000001,bank-marketing,2,orig_TPOT_4h,openml.org/t/14965,,,0.05858899999999989,0.9414110000000001,aws.docker,1358.0,,binary,4120227999,stable,14469.4,2019-04-16T03:11:04,0.9.6
0.9077639999999999,0.9356639999999999,bank-marketing,4,orig_TPOT_4h,openml.org/t/14965,,,0.06433600000000006,0.9356639999999999,aws.docker,1475.0,,binary,4120228001,stable,14433.0,2019-04-16T03:10:54,0.9.6
0.9091110000000001,0.933658,bank-marketing,0,orig_TPOT_4h,openml.org/t/14965,,,0.06634200000000001,0.933658,aws.docker,1234.0,,binary,4120227997,stable,14549.0,2019-04-16T03:11:36,0.9.6
0.9084270000000001,0.932528,bank-marketing,3,orig_TPOT_4h,openml.org/t/14965,,,0.06747199999999998,0.932528,aws.docker,1414.0,,binary,4120228000,stable,14490.7,2019-04-16T03:11:50,0.9.6
0.906215,0.9321969999999999,bank-marketing,1,orig_TPOT_4h,openml.org/t/14965,,,0.06780300000000006,0.9321969999999999,aws.docker,1226.0,,binary,4120227998,stable,14523.4,2019-04-16T03:11:59,0.9.6
0.906215,0.926522,bank-marketing,5,orig_TPOT_4h,openml.org/t/14965,,,0.07347800000000004,0.926522,aws.docker,1013.0,,binary,4120228002,stable,14508.6,2019-04-16T03:12:40,0.9.6
0.902676,0.9238629999999999,bank-marketing,6,orig_TPOT_4h,openml.org/t/14965,,,0.07613700000000012,0.9238629999999999,aws.docker,1481.0,,binary,4120228003,stable,14475.2,2019-04-16T03:12:56,0.9.6
0.9068790000000001,0.9390649999999999,bank-marketing,7,orig_TPOT_4h,openml.org/t/14965,,,0.06093500000000007,0.9390649999999999,aws.docker,1198.0,,binary,4120228004,stable,14504.5,2019-04-16T03:13:30,0.9.6
0.915063,0.935969,bank-marketing,8,orig_TPOT_4h,openml.org/t/14965,,,0.06403099999999995,0.935969,aws.docker,1160.0,,binary,4120228005,stable,14496.8,2019-04-16T03:14:27,0.9.6
0.9097540000000001,0.941745,bank-marketing,9,orig_TPOT_4h,openml.org/t/14965,,,0.058254999999999946,0.941745,aws.docker,1421.0,,binary,4120228006,stable,14543.9,2019-04-16T03:15:35,0.9.6
0.8450270000000001,,connect-4,0,orig_TPOT_4h,openml.org/t/146195,,0.388372,0.388372,0.388372,aws.docker,611.0,,multiclass,4120227997,stable,14536.8,2019-04-16T03:55:26,0.9.6
0.853316,,connect-4,1,orig_TPOT_4h,openml.org/t/146195,,0.366489,0.366489,0.366489,aws.docker,635.0,,multiclass,4120227998,stable,14755.9,2019-04-16T04:24:14,0.9.6
0.8553879999999999,,connect-4,3,orig_TPOT_4h,openml.org/t/146195,,0.36275,0.36275,0.36275,aws.docker,577.0,,multiclass,4120228000,stable,14613.4,2019-04-16T07:18:47,0.9.6
0.832297,,connect-4,5,orig_TPOT_4h,openml.org/t/146195,,0.428792,0.428792,0.428792,aws.docker,564.0,,multiclass,4120228002,stable,14619.7,2019-04-16T07:19:50,0.9.6
0.859088,,connect-4,4,orig_TPOT_4h,openml.org/t/146195,,0.36213,0.36213,0.36213,aws.docker,576.0,,multiclass,4120228001,stable,14678.9,2019-04-16T07:21:00,0.9.6
0.857439,,connect-4,7,orig_TPOT_4h,openml.org/t/146195,,0.36561,0.36561,0.36561,aws.docker,611.0,,multiclass,4120228004,stable,14716.8,2019-04-16T07:21:46,0.9.6
0.8690049999999999,,connect-4,2,orig_TPOT_4h,openml.org/t/146195,,0.336013,0.336013,0.336013,aws.docker,603.0,,multiclass,4120227999,stable,14843.8,2019-04-16T07:22:12,0.9.6
0.8522790000000001,,connect-4,6,orig_TPOT_4h,openml.org/t/146195,,0.373195,0.373195,0.373195,aws.docker,615.0,,multiclass,4120228003,stable,14816.8,2019-04-16T07:23:26,0.9.6
0.856107,,connect-4,8,orig_TPOT_4h,openml.org/t/146195,,0.371573,0.371573,0.371573,aws.docker,568.0,,multiclass,4120228005,stable,14861.6,2019-04-16T07:24:39,0.9.6
0.844412,,connect-4,9,orig_TPOT_4h,openml.org/t/146195,,0.400778,0.400778,0.400778,aws.docker,552.0,,multiclass,4120228006,stable,14869.5,2019-04-16T07:25:03,0.9.6
0.764429,,Fashion-MNIST,6,orig_TPOT_4h,openml.org/t/146825,,0.782659,0.782659,0.782659,aws.docker,48.0,,multiclass,4120228003,stable,14945.9,2019-04-16T07:31:51,0.9.6
0.740143,,Fashion-MNIST,1,orig_TPOT_4h,openml.org/t/146825,,0.800225,0.800225,0.800225,aws.docker,111.0,,multiclass,4120227998,stable,15328.9,2019-04-16T07:35:27,0.9.6
0.773714,,Fashion-MNIST,2,orig_TPOT_4h,openml.org/t/146825,,0.7409560000000001,0.7409560000000001,0.7409560000000001,aws.docker,130.0,,multiclass,4120227999,stable,15538.8,2019-04-16T07:39:01,0.9.6
0.7157140000000001,,Fashion-MNIST,4,orig_TPOT_4h,openml.org/t/146825,,0.757137,0.757137,0.757137,aws.docker,80.0,,multiclass,4120228001,stable,15806.9,2019-04-16T07:45:27,0.9.6
0.727,,Fashion-MNIST,7,orig_TPOT_4h,openml.org/t/146825,,0.8222860000000001,0.8222860000000001,0.8222860000000001,aws.docker,48.0,,multiclass,4120228004,stable,16358.9,2019-04-16T07:57:26,0.9.6
0.77,,Fashion-MNIST,5,orig_TPOT_4h,openml.org/t/146825,,0.751192,0.751192,0.751192,aws.docker,80.0,,multiclass,4120228002,stable,16658.2,2019-04-16T08:00:03,0.9.6
0.768571,,Fashion-MNIST,3,orig_TPOT_4h,openml.org/t/146825,,0.6525029999999999,0.6525029999999999,0.6525029999999999,aws.docker,123.0,,multiclass,4120228000,stable,17174.2,2019-04-16T08:07:04,0.9.6
0.857714,,Fashion-MNIST,8,orig_TPOT_4h,openml.org/t/146825,,0.453825,0.453825,0.453825,aws.docker,110.0,,multiclass,4120228005,stable,19153.1,2019-04-16T08:49:14,0.9.6
0.8604290000000001,,Fashion-MNIST,9,orig_TPOT_4h,openml.org/t/146825,,0.46220600000000006,0.46220600000000006,0.46220600000000006,aws.docker,143.0,,multiclass,4120228006,stable,18967.2,2019-04-16T09:17:55,0.9.6
0.733143,,Fashion-MNIST,0,orig_TPOT_4h,openml.org/t/146825,,0.7782479999999999,0.7782479999999999,0.7782479999999999,aws.docker,96.0,{'_attempt': 2},multiclass,1542955832,stable,15824.1,2019-04-25T01:36:00,0.9.6
0.7585,0.830716,guiellermo,0,orig_TPOT_4h,openml.org/t/168337,,,0.169284,0.830716,aws.docker,223.0,,binary,4120227997,stable,14776.1,2019-04-16T08:56:18,0.9.6
0.8155,0.8890379999999999,guiellermo,3,orig_TPOT_4h,openml.org/t/168337,,,0.11096200000000012,0.8890379999999999,aws.docker,297.0,,binary,4120228000,stable,14473.7,2019-04-16T11:46:33,0.9.6
0.779,0.817317,guiellermo,2,orig_TPOT_4h,openml.org/t/168337,,,0.18268300000000004,0.817317,aws.docker,225.0,,binary,4120227999,stable,14866.8,2019-04-16T11:51:49,0.9.6
0.777,0.828283,guiellermo,6,orig_TPOT_4h,openml.org/t/168337,,,0.171717,0.828283,aws.docker,320.0,,binary,4120228003,stable,14828.5,2019-04-16T11:54:48,0.9.6
0.8245,0.9051680000000001,guiellermo,9,orig_TPOT_4h,openml.org/t/168337,,,0.09483199999999992,0.9051680000000001,aws.docker,256.0,,binary,4120228006,stable,14878.4,2019-04-16T11:58:38,0.9.6
0.7695,0.813239,guiellermo,5,orig_TPOT_4h,openml.org/t/168337,,,0.18676099999999995,0.813239,aws.docker,297.0,,binary,4120228002,stable,15076.0,2019-04-16T11:59:42,0.9.6
0.818,0.8803709999999999,guiellermo,7,orig_TPOT_4h,openml.org/t/168337,,,0.1196290000000001,0.8803709999999999,aws.docker,271.0,,binary,4120228004,stable,15187.7,2019-04-16T12:01:58,0.9.6
0.8015,0.875024,guiellermo,8,orig_TPOT_4h,openml.org/t/168337,,,0.12497599999999998,0.875024,aws.docker,256.0,,binary,4120228005,stable,15179.1,2019-04-16T12:03:00,0.9.6
0.7805,0.820997,guiellermo,4,orig_TPOT_4h,openml.org/t/168337,,,0.17900300000000002,0.820997,aws.docker,169.0,,binary,4120228001,stable,15489.5,2019-04-16T12:03:46,0.9.6
0.8045,0.8754850000000001,guiellermo,1,orig_TPOT_4h,openml.org/t/168337,,,0.12451499999999993,0.8754850000000001,aws.docker,207.0,,binary,4120227998,stable,16412.0,2019-04-16T12:05:35,0.9.6
0.337883,,Helena,1,orig_TPOT_4h,openml.org/t/168329,,2.89602,2.89602,2.89602,aws.docker,48.0,,multiclass,4120227998,stable,14625.9,2019-04-16T11:43:18,0.9.6
0.333282,,Helena,2,orig_TPOT_4h,openml.org/t/168329,,2.96132,2.96132,2.96132,aws.docker,241.0,,multiclass,4120227999,stable,14441.5,2019-04-16T11:44:13,0.9.6
0.346166,,Helena,0,orig_TPOT_4h,openml.org/t/168329,,2.9300900000000003,2.9300900000000003,2.9300900000000003,aws.docker,125.0,,multiclass,4120227997,stable,14924.7,2019-04-16T11:44:51,0.9.6
